CID,Activity Type,Qualifier,Value,MolWt,MolLogP,NumHDonors,NumHAcceptors,RingCount,TPSA,NumRotatableBonds,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,NumAromaticHeterocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumAliphaticCarbocycles,NumHeteroatoms,FractionCSP3,HallKierAlpha,Kappa3,LabuteASA,BalabanJ,BCUT2D_MWHI,BCUT2D_MWLOW,EState_VSA1,EState_VSA2
73293566,Ke(app),=,0.162,525.0450000000003,4.832700000000004,1,6,4,69.26,10,3,0,1,0,1,3,0,8,0.3448275862068966,-3.419999999999998,6.292992197838614,222.7827887352229,1.5928144749975088,35.4956922537486,9.876662347498325,0.0,18.49377696441204
73293566,Ke(app),=,2.27,525.0450000000003,4.832700000000004,1,6,4,69.26,10,3,0,1,0,1,3,0,8,0.3448275862068966,-3.419999999999998,6.292992197838614,222.7827887352229,1.5928144749975088,35.4956922537486,9.876662347498325,0.0,18.49377696441204
73292712,Ke(app),=,4.74,547.6960000000005,4.111100000000003,1,7,4,72.5,13,3,0,1,0,1,3,0,8,0.40625,-3.7499999999999982,7.458888888888889,237.3341825217344,1.6176928986769443,16.516695010491055,9.87654129297588,0.0,11.949020558499466
10185596,Ke(app),=,0.03,504.6270000000003,4.569400000000004,1,6,4,69.26,11,3,0,1,0,1,3,0,7,0.3666666666666666,-3.709999999999998,6.352612520861636,218.84446462273783,1.6194300662676326,16.515942221268,9.876564638511008,0.0,11.949020558499466
10185596,Ke(app),>,10.0,504.6270000000003,4.569400000000004,1,6,4,69.26,11,3,0,1,0,1,3,0,7,0.3666666666666666,-3.709999999999998,6.352612520861636,218.84446462273783,1.6194300662676326,16.515942221268,9.876564638511008,0.0,11.949020558499466
73294135,Ke(app),=,0.0085,559.5850000000004,4.506800000000004,1,7,4,82.15,11,3,0,1,1,1,2,0,11,0.3793103448275862,-3.989999999999998,7.349514571584389,230.56071881246305,1.6383250619694592,19.41333995173801,9.876545623235549,12.783180481956393,29.99280063097985
73294135,Ke(app),>,10.0,559.5850000000004,4.506800000000004,1,7,4,82.15,11,3,0,1,1,1,2,0,11,0.3793103448275862,-3.989999999999998,7.349514571584389,230.56071881246305,1.6383250619694592,19.41333995173801,9.876545623235549,12.783180481956393,29.99280063097985
73293392,Ke(app),=,2.24,552.6710000000003,6.168600000000006,1,6,5,69.26,10,4,0,1,0,1,4,0,7,0.2647058823529412,-4.4899999999999975,6.307482017933356,241.1716746000086,1.3853965804808466,16.512310704731348,9.87663898853371,0.0,18.49377696441204
73293391,Ke(app),=,8.98,552.6710000000003,6.168600000000006,1,6,5,69.26,10,4,0,1,0,1,4,0,7,0.2647058823529412,-4.4899999999999975,6.307482017933356,241.1716746000086,1.414603151995046,16.512310757318787,9.876628696749492,0.0,18.49377696441204
73294132,Ke(app),=,0.0206,519.6420000000004,4.354500000000003,1,7,4,82.15,12,3,0,1,1,1,2,0,8,0.4,-3.779999999999998,6.554327585183512,224.4290547180809,1.6225595621548583,16.51624257331016,9.876543534005553,0.0,18.49377696441204
73294132,Ke(app),>,10.0,519.6420000000004,4.354500000000003,1,7,4,82.15,12,3,0,1,1,1,2,0,8,0.4,-3.779999999999998,6.554327585183512,224.4290547180809,1.6225595621548583,16.51624257331016,9.876543534005553,0.0,18.49377696441204
73294305,Ke(app),=,0.0157,505.6150000000004,3.964400000000003,1,7,4,82.15,11,3,0,1,1,1,2,0,8,0.3793103448275862,-3.779999999999998,6.322531852171578,218.0641126036844,1.6194300662676324,16.51594629423259,9.876570384447678,0.0,18.49377696441204
73294305,Ke(app),>,10.0,505.6150000000004,3.964400000000003,1,7,4,82.15,11,3,0,1,1,1,2,0,8,0.3793103448275862,-3.779999999999998,6.322531852171578,218.0641126036844,1.6194300662676324,16.51594629423259,9.876570384447678,0.0,18.49377696441204
73294136,Ke(app),=,0.0874,505.6150000000004,3.964400000000003,1,7,4,82.15,11,3,0,1,1,1,2,0,8,0.3793103448275862,-3.779999999999998,6.322531852171578,218.06411260368435,1.6194300662676326,16.515946796360883,9.876583100251183,0.0,18.49377696441204
73294136,Ke(app),>,10.0,505.6150000000004,3.964400000000003,1,7,4,82.15,11,3,0,1,1,1,2,0,8,0.3793103448275862,-3.779999999999998,6.322531852171578,218.06411260368435,1.6194300662676326,16.515946796360883,9.876583100251183,0.0,18.49377696441204
73293388,Ke(app),=,4.22,545.6110000000003,5.188900000000005,1,7,5,82.15,9,4,0,1,1,1,3,0,9,0.2903225806451613,-4.369999999999998,5.373551579061015,232.18142830955256,1.4630022704789976,19.142195413897348,9.876623940897453,5.817220841045895,24.010477682028306
73293042,Ke(app),=,2.37,518.6540000000003,4.611900000000004,1,6,4,69.26,12,3,0,1,0,1,3,0,7,0.3870967741935484,-3.709999999999998,6.584731164025373,225.20940673713443,1.5119977303304932,16.512299072602318,9.876669393194836,0.0,11.949020558499466
122184038,Ke(app),=,0.0161,546.7080000000004,5.739700000000006,1,6,4,69.26,14,3,0,1,0,1,3,0,7,0.4242424242424242,-3.709999999999998,7.477180178220173,237.93929096592765,1.615390128988225,16.51841474956913,9.876504846827435,0.0,11.949020558499466
122184487,Ke(app),=,2.18,609.7670000000003,5.833900000000007,2,7,5,81.29,14,4,0,1,0,1,4,0,8,0.3243243243243243,-4.689999999999998,8.07696755855749,265.8163631268065,1.3056414136129826,16.512292175178914,9.877938309023028,0.0,11.949020558499466
122184258,Ke(app),=,0.0497,488.6280000000002,4.9493000000000045,1,5,4,60.03000000000001,10,3,0,1,0,1,3,0,6,0.3666666666666666,-3.509999999999998,6.375616935829704,213.7309193932309,1.5822681671975485,16.508386690019982,9.879640378556916,0.0,18.05298694624777
